"BUSINESS YEAR","STATE CODE","ISSUER NAME","ISSUER ID","SOURCE NAME","VERSION NUMBER","IMPORT DATE","BENEFIT PACKAGE ID","MARKET COVERAGE","DENTAL ONLY PLAN",TIN,"STANDARD COMPONENT ID","PLAN MARKETING NAME","HIOS PRODUCT ID",HPID,"NETWORK ID","SERVICE AREA ID","FORMULARY ID","IS IT A NEW PLAN","PLAN TYPE","METAL LEVEL","UNIQUE PLAN DESIGN","QHP NONQHP TYPE ID","IS NOTICE REQUIRED FOR PREGNACY","IS REFERRAL REQUIRED FOR SPECIALIST","SPECIALIST REQUIRING REFERRAL","PLAN LEVEL EXCLUSIONS","IS HSA ELIGIBLE","HSA OR HRA EMPLOYER CONTRIBUTION","HSA OR HRA EMPLOYER CONTRIBUTION AMOUNT","CHILD ONLY OFFERING","CHILD ONLY PLAN ID","WELLNESS PROGRAM OFFERED","DISEASE MANAGEMENT PROGRAMS OFFERED","EHB PEDIATRIC DENTAL APPORTIONMENT QUANTITY","IS GUARANTEED RATE?","SPECIALITY DRUG MAXIMUM COINSURANCE","INPATIENT COPAYMENT MAXIMUM DAYS","BEGIN PRIMARY CARE COST SHARING AFTER NUMBER OF VISITS","BEGIN PRIMARY CARE DEDUCTIBLE COINSURANCE AFTER NUMBER OF COPAYS","PLAN EFFECTIVE DATE","PLAN EXPIRATION DATE","OUT OF COUNTRY COVERAGE","OUT OF COUNTRY COVERAGE DESCRIPTION","OUT OF SERVICE AREA COVERAGE","OUT OF SERVICE AREA COVERAGE DESCRIPTION","NATIONAL NETWORK","URL FOR SUMMARY OF BENEFITS COVERAGE","URL FOR ENROLLMENT PAYMENT","PLAN BROCHURE","FORMULARY URL","PLAN ID","CSR VARIATION TYPE","ISSUER ACTUARIAL VALUE","AV CALCULATOR OUTPUT NUMBER","MEDICAL DRUG DEDUCTIBLES INTEGRATED","MEDICAL DRUG MAXIMUM OUT OF POCKET INTEGRATED","MULTIPLE NETWORK TIERS","FIRST TIER UTILIZATION","SECOND TIER UTILIZATION","MEHB INN TIER 1 INDIVIDUAL MOOP","MEHB INN TIER 1 FAMILY MOOP","MEHB INN TIER 2 INDIVIDUAL MOOP","MEHB INN TIER 2 FAMILY MOOP","MEHB OUT OF NET INDIVIDUAL MOOP","MEHB OUT OF NET FAMILY MOOP","MEHB COMB INN OON INDIVIDUAL MOOP","MEHB COMB INN OON FAMILY MOOP","DEHB INN TIER 1 INDIVIDUAL MOOP","DEHB INN TIER 2 INDIVIDUAL MOOP","DEHB INN TIER 1 FAMILY MOOP","DEHB INN TIER 2 FAMILY MOOP","DEHB OUT OF NET INDIVIDUAL MOOP","DEHB OUT OF NET FAMILY MOOP","DEHB COMB INN OON INDIVIDUAL MOOP","DEHB COMB INN OON FAMILY MOOP","TEHB INN TIER 1 INDIVIDUAL MOOP","TEHB INN TIER 1 FAMILY MOOP","TEHB INN TIER 2 INDIVIDUAL MOOP","TEHB INN TIER 2 FAMILY MOOP","TEHB OUT OF NET INDIVIDUAL MOOP","TEHB OUT OF NET FAMILY MOOP","TEHB COMB INN OON INDIVIDUAL MOOP","TEHB COMB INN OON FAMILY MOOP","MEHB DED INN TIER1 INDIVIDUAL","MEHB DED INN TIER1 FAMILY","MEHB DED INN TIER1 COINSURNACE","MEHB DED INN TIER2 INDIVIDUAL","MEHB DED INN TIER2 FAMILY","MEHB DED INN TIER2 COINSURANCE","MEHB DED OUT OF NET INDIVIDUAL","MEHB DED OUT OF NET FAMILY","MEHB DED COMB INN OON INDIVIDUAL","MEHB DED COMB INN OON FAMILY","DEHB DED INN TIER1 INDIVIDUAL","DEHB DED INN TIER1 FAMILY","DEHB DED INN TIER1 COINSURNACE","DEHB DED INN TIER2 INDIVIDUAL","DEHB DED INN TIER2 FAMILY","DEHB DED INN TIER2 COINSURANCE","DEHB DED OUT OF NET INDIVIDUAL","DEHB DED OUT OF NET FAMILY","DEHB DED COMB INN OON INDIVIDUAL","DEHB DED COMB INN OON FAMILY","TEHB DED INN TIER 1 INDIVIDUAL","TEHB DED INN TIER 1 FAMILY","TEHB DED INN TIER 1 COINSURANCE","TEHB DED INN TIER 2 INDIVIDUAL","TEHB DED INN TIER 2 FAMILY","TEHB DED INN TIER 2 COINSURANCE","TEHB DED OUT OF NET INDIVIDUAL","TEHB DED OUT OF NET FAMILY","TEHB DED OUT COMB INN OON INDIVIDUAL","TEHB DED OUT COMB INN OON FAMILY","SBC HAVING A BABY DEDUCTIBLE","SBC HAVING A BABY COPAYMENT","SBC HAVING A BABY COINSURANCE","SBC HAVING A BABY LIMIT","SBC HAVING DIABETES DEDUCTIBLE","SBC HAVING  DIABETES COPAYMENT","SBC HAVING DIABETES COINSURANCE","SBC HAVING DIABETES LIMIT","EHB PERCENT PREMIUM","PLAN DESIGN TYPE","INSURANCE PLAN COMPOSITE PREMIUM AVAILABLE INDICATOR","PLAN VARIANT MARKETING NAME","SBC HAVING SIMPLE FRACTURE DEDUCTIBLE","SBC HAVING SIMPLE FRACTURE COPAYMENT","SBC HAVING SIMPLE FRACTURE COINSURANCE","SBC HAVING SIMPLE FRACTURE LIMIT"
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2270002,"Horizon Advantage EPO Bronze",91661NJ227,,NJN001,NJS001,NJF001,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2270002-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"Horizon Advantage EPO Bronze D ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2270002,"Horizon Advantage EPO Bronze",91661NJ227,,NJN001,NJS001,NJF001,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2270002-03,"Limited Cost Sharing Plan Variation",63.72%,0.634460592,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$10 ","$4,000 ","$60 ","$3,000 ","$600 ","$500 ","$20 ",99%,"Not Applicable",No,"Horizon Advantage EPO Bronze E ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$2,300 ","$100 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2280001,"Horizon Advantage EPO Essentials",91661NJ228,,NJN001,NJS001,NJF007,Existing,EPO,Catastrophic,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,3,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2280001-01,"Standard Catastrophic On Exchange Plan",,,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$8,500 ","$0 ","$0 ","$60 ","$4,600 ","$0 ","$0 ","$20 ",99%,"Not Applicable",No,"Horizon Advantage EPO Essentials","$2,300 ","$0 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,"SHOP (Small Group)",No,,91661NJ2290002,"Direct Access Gold 100/80/60 BlueCard",91661NJ229,,NJN002,NJS002,NJF019,Existing,POS,Gold,Yes,Both,No,No,,,No,No,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Offers out of network coverage",Yes,,,,,91661NJ2290002-01,"Standard Gold On Exchange Plan",78.73%,0.786498995,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,000 ","$7000 per person | $14000 per group",,,"$8,000 ","$8000 per person | $16000 per group","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,000 ","$2000 per person | $4000 per group",20.00%,,,,"$4,000 ","$4000 per person | $8000 per group","Not Applicable","per person not applicable | per group not applicable","$2,000 ","$60 ","$1,300 ","$60 ","$0 ","$1,300 ","$0 ","$20 ",,,No,"Direct Access Gold 100/80/60 BlueCard","$1,400 ","$400 ","$100 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,"SHOP (Small Group)",No,,91661NJ2300001,"Advantage EPO Gold 100 $25/$45",91661NJ230,,NJN002,NJS002,NJF022,Existing,EPO,Gold,Yes,Both,No,No,,,No,No,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2300001-01,"Standard Gold On Exchange Plan",81.53%,0.813817339,No,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,550 ","$7550 per person | $15100 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$600 ","$0 ","$60 ","$0 ","$900 ","$900 ","$20 ",,,No,"Advantage EPO Gold 100  $25/$45","$0 ","$300 ","$100 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,"SHOP (Small Group)",No,,91661NJ2300003,"Advantage EPO Gold 100/80",91661NJ230,,NJN002,NJS002,NJF014,Existing,EPO,Gold,Yes,Both,No,No,,,No,No,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2300003-01,"Standard Gold On Exchange Plan",79.87%,0.798209966,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$7,500 ","$7500 per person | $15000 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$1,500 ","$1500 per person | $3000 per group",20.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,500 ","$50 ","$1,400 ","$60 ","$0 ","$1,100 ","$0 ","$20 ",,,No,"Advantage EPO Gold 100/80","$1,400 ","$200 ","$100 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,"SHOP (Small Group)",No,,91661NJ2300004,"Advantage EPO Silver 100/60",91661NJ230,,NJN002,NJS002,NJF016,Existing,EPO,Silver,Yes,Both,No,No,,,No,No,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2300004-01,"Standard Silver On Exchange Plan",69.71%,0.6962324,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$2,450 ","$2450 per person | $4900 per group",40.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$2,450 ","$80 ","$2,400 ","$60 ","$0 ","$1,700 ","$0 ","$20 ",,,No,"Advantage EPO Silver 100/60","$1,400 ","$500 ","$100 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,"SHOP (Small Group)",No,,91661NJ2300007,"Advantage EPO Bronze 50",91661NJ230,,NJN002,NJS002,NJF008,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,No,No,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2300007-01,"Standard Bronze On Exchange Plan",63.65%,0.633330313,Yes,Yes,No,100%,,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$100 ","$500 ","$60 ","$3,000 ","$600 ","$600 ","$20 ",,,No,"Advantage EPO Bronze 50","$2,300 ","$100 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,Yes,,91661NJ2310001,"Horizon Young Grins",91661NJ231,,NJN005,NJS003,,Existing,PPO,High,,Both,,,,,,,,"Allows Child-Only",,No,,89.50%,"Guaranteed Rate",,,,,1/1/2025,,No,,No,,No,,,,,91661NJ2310001-01,"Standard High On Exchange Plan",,,,,No,100%,,"$425 ","$425 per person | $850 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$100 ","per person not applicable | $200 per group",,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Horizon Young Grins",,,,
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,Yes,,91661NJ2310003,"Horizon Family Grins",91661NJ231,,NJN005,NJS003,,Existing,PPO,High,,Both,,,,,,,,"Allows Adult and Child-Only",,No,,89.50%,"Guaranteed Rate",,,,,1/1/2025,,No,,No,,No,,,,,91661NJ2310003-01,"Standard High On Exchange Plan",,,,,No,100%,,"$425 ","$425 per person | $850 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$100 ","per person not applicable | $200 per group",,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Horizon Family Grins",,,,
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,Yes,,91661NJ2310004,"Horizon Family Grins Plus",91661NJ231,,NJN005,NJS003,,Existing,PPO,High,,Both,,,,,,,,"Allows Adult and Child-Only",,No,,89.50%,"Guaranteed Rate",,,,,1/1/2025,,No,,Yes,"Offers out of network coverage",No,,,,,91661NJ2310004-01,"Standard High On Exchange Plan",,,,,No,100%,,"$425 ","$425 per person | $850 per group",,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,"$100 ","per person not applicable | $200 per group",,,,,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,"Horizon Family Grins Plus",,,,
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2340001,"OMNIA Bronze",91661NJ234,,NJN003,NJS001,NJF001,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2340001-01,"Standard Bronze On Exchange Plan",63.54%,0.634822133,Yes,Yes,Yes,80%,19%,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group","$9,200 ","$9200 per person | $18400 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,"$3,000 ","$3000 per person | $6000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$10 ","$3,500 ","$60 ","$3,000 ","$700 ","$500 ","$20 ",99%,"Not Applicable",No,"OMNIA Bronze ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$2,300 ","$100 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2340001,"OMNIA Bronze",91661NJ234,,NJN003,NJS001,NJF001,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2340001-02,"Zero Cost Sharing Plan Variation",100.00%,1,Yes,Yes,Yes,80%,19%,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"OMNIA Bronze D ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2340001,"OMNIA Bronze",91661NJ234,,NJN003,NJS001,NJF001,Existing,EPO,"Expanded Bronze",Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries.",No,,,,,91661NJ2340001-03,"Limited Cost Sharing Plan Variation",63.54%,0.634822133,Yes,Yes,Yes,80%,19%,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group","$9,200 ","$9200 per person | $18400 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,,,,,,,,,,,"$3,000 ","$3000 per person | $6000 per group",50.00%,"$3,000 ","$3000 per person | $6000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$3,000 ","$10 ","$3,500 ","$60 ","$3,000 ","$700 ","$500 ","$20 ",99%,"Not Applicable",No,"OMNIA Bronze E ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$2,300 ","$100 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF003,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-01,"Standard Silver On Exchange Plan",70.62%,0.704763906,No,Yes,Yes,84%,15%,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group","$9,200 ","$9200 per person | $18400 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,600 ","$1600 per person | $3200 per group",0.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,"$250 ","$250 per person | $500 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,600 ","$600 ","$0 ","$60 ","$250 ","$900 ","$1,400 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$1,600 ","$400 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF003,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-02,"Zero Cost Sharing Plan Variation",100.00%,1,No,Yes,Yes,84%,15%,,,,,,,,,,,,,,,,,"$0 ","$0 per person | $0 per group","$0 ","$0 per person | $0 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$0 ","$0 per person | $0 per group",0.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ","$0 ",99%,"Not Applicable",No,"OMNIA Silver D ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$0 ","$0 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF003,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-03,"Limited Cost Sharing Plan Variation",70.62%,0.704763906,No,Yes,Yes,84%,15%,,,,,,,,,,,,,,,,,"$9,200 ","$9200 per person | $18400 per group","$9,200 ","$9200 per person | $18400 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,600 ","$1600 per person | $3200 per group",0.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,"$250 ","$250 per person | $500 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,600 ","$600 ","$0 ","$60 ","$250 ","$900 ","$1,400 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver E ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$1,600 ","$400 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF003,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-04,"73% AV Level Silver Plan",73.29%,0.731940932,No,Yes,Yes,84%,15%,,,,,,,,,,,,,,,,,"$7,350 ","$7350 per person | $14700 per group","$7,350 ","$7350 per person | $14700 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$1,600 ","$1600 per person | $3200 per group",0.00%,"$2,500 ","$2500 per person | $5000 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$250 ","$250 per person | $500 per group",50.00%,"$250 ","$250 per person | $500 per group",50.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$1,600 ","$600 ","$0 ","$60 ","$250 ","$800 ","$1,400 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver A ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$1,600 ","$400 ","$0 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF003,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-05,"87% AV Level Silver Plan",87.20%,0.871613289,No,Yes,Yes,84%,15%,,,,,,,,,,,,,,,,,"$3,050 ","$3050 per person | $6100 per group","$3,050 ","$3050 per person | $6100 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$300 ","$300 per person | $600 per group",0.00%,"$2,000 ","$2000 per person | $4000 per group",30.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$50 ","$50 per person | $100 per group",30.00%,"$50 ","$50 per person | $100 per group",30.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$300 ","$300 ","$0 ","$60 ","$50 ","$600 ","$300 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver B ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$300 ","$300 ","$100 ","$0 "
2025,NJ,,91661,SERFF,1,1/13/2025,,Individual,No,,91661NJ2340002,"OMNIA Silver",91661NJ234,,NJN003,NJS001,NJF003,Existing,EPO,Silver,Yes,Both,No,No,,,No,,,"Allows Adult and Child-Only",,No,"Pregnancy, Depression, Diabetes, Heart Disease, Asthma",,,,5,,,1/1/2025,,No,,Yes,"Only to true medical emergencies and accidental injuries",No,,,,,91661NJ2340002-06,"94% AV Level Silver Plan",94.51%,0.944970325,No,Yes,Yes,84%,15%,,,,,,,,,,,,,,,,,"$625 ","$625 per person | $1250 per group","$2,500 ","$2500 per person | $5000 per group","Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$0 ","$0 per person | $0 per group",0.00%,"$500 ","$500 per person | $1000 per group",30.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable","$50 ","$50 per person | $100 per group",30.00%,"$50 ","$50 per person | $100 per group",30.00%,"Not Applicable","per person not applicable | per group not applicable","Not Applicable","per person not applicable | per group not applicable",,,,,,,,,,,"$0 ","$200 ","$0 ","$60 ","$50 ","$300 ","$200 ","$20 ",99%,"Not Applicable",No,"OMNIA Silver C ($0 Horizon CareOnline Virtual Care, $0 Select Insulin, No Referrals)","$0 ","$200 ","$100 ","$0 "
